Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2017,2030,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2017,31850,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2017,830,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2017,1110,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2017,9.7,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2017,9.7,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2017,55.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2017,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2017,0.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2017,0.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2017,2.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2017,7.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2017,14.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2017,28.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2017,9.7,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2017,9.6,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2017,12,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2017,6.8,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2017,0.23,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2017,0.31,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2017,0.23,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2017,0.17,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2017,0.43,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2017,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2017,0.31,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2017,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2017,0.56,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2017,0.13,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2017,0.61,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2017,0.61,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2017,2.48,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2017,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2017,0.07,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2017,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2017,0.07,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2017,0.38,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2017,0.85,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2017,2.18,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2017,2306,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2017,20.8,Percent,group B Streptococcus,Serotypes,Overall,Ia
2017,14.7,Percent,group B Streptococcus,Serotypes,Overall,Ib
2017,17.9,Percent,group B Streptococcus,Serotypes,Overall,II
2017,15.2,Percent,group B Streptococcus,Serotypes,Overall,III
2017,13.2,Percent,group B Streptococcus,Serotypes,Overall,IV
2017,16.3,Percent,group B Streptococcus,Serotypes,Overall,V
2017,1.5,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2017,0.2,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2017,76,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2017,18.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2017,10.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2017,22.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2017,22.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2017,13.2,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2017,10.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2017,2.6,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2017,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2017,91,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2017,9.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2017,12.1,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2017,3.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2017,65.9,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2017,6.6,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2017,2.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2017,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2017,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2017,1128,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2017,21.5,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
2017,14.6,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ib
2017,18.3,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",II
2017,12.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",III
2017,14.7,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",IV
2017,16.1,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",V
2017,1.7,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old","VI, VII, VIII or IX"
2017,0.3,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Non-typeable
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2012,41.4,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2012,55.7,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2013,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2013,45,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2017,73.3,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2017,4,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2017,14.9,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2017,67.7,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2017,0.8,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2017,28.6,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2017,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2017,46.2,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2017,56.7,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2017,2289,Counts,group B Streptococcus,Antibiotic resistance,Number of isolates,
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2017,50,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2017,59.2,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2017,29.7,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2017,42.9,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2017,45.5,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2017,56.6,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2017,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2013,55.8,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2013,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
2013,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2014,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2014,42.1,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2018,30600,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2018,1800,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2018,32400,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2018,930,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2018,1050,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2018,9.9,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2018,9.9,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2018,56.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2018,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2018,0.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2018,0.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2018,2,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2018,6.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2018,15.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2018,28.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2018,9.9,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2018,9.9,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2018,12,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2018,6,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2018,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2018,0.28,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2018,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2018,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2018,0.32,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2018,0.15,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2018,0.29,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2018,0.22,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2018,0.52,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2018,0.26,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2018,0.55,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2018,0.55,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2018,3.06,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2018,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2018,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2018,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2018,0.05,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2018,0.28,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2018,0.66,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2018,2.06,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2018,2327,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2018,21.6,Percent,group B Streptococcus,Serotypes,Overall,Ia
2018,16.2,Percent,group B Streptococcus,Serotypes,Overall,Ib
2018,16.4,Percent,group B Streptococcus,Serotypes,Overall,II
2018,15,Percent,group B Streptococcus,Serotypes,Overall,III
2018,13.5,Percent,group B Streptococcus,Serotypes,Overall,IV
2018,15.3,Percent,group B Streptococcus,Serotypes,Overall,V
2018,1.8,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2018,0,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2018,71,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2018,29.6,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2018,11.3,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2018,11.3,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2018,28.2,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2018,7,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2018,8.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2018,4.2,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2018,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2018,80,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2018,13.8,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2018,6.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2018,1.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2018,70,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2018,7.5,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2018,1.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2018,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2018,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2018,1147,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2018,20.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
